w1
-0.0033451659
0.034275748
-0.00816502
0.007848988
0.02955205
0.037295952
-0.009633167
0.039514903
0.03068234
0.029352617
-0.017862843
0.032680023
0.017344423
0.03907942
-0.024527108
-0.0118438415
0.019425211
0.009645717
-0.023347156
-0.0028546087
-0.023072204
0.0185673
-0.029421063
-0.01756939
0.037853338
0.013082645
-0.0027583581
0.0034191003
0.0015180254
-0.013639718
-0.020554854
0.039563596
0.00151685
0.03817909
-0.0019787427
-0.0067083742
0.009207694
0.037259713
-0.0110861
0.035921413
0.029359665
-0.024463547
0.034202226
0.008046123
0.03502382
-0.0035119234
0.038465057
-0.010949251
-0.0048847445
-0.02277472
0.019749695
0.009868802
-0.004532281
0.013269386
0.00048339157
-0.019880958
-0.007681625
0.017186757
0.02109764
0.033834767
-0.020511182
0.0071803457
0.020721458
-0.031352542
0.013876848
-0.02305036
0.016221507
-0.014267562
0.031217992
-0.0005987046
-0.00864165
-0.01521836
-0.031690147
0.010249405
-0.008116925
-0.013638927
0.0069938903
-0.0014773816
-0.00095376937
0.004183553
-0.024862584
-0.0224237
-0.017124614
0.013841991
-0.0008479515
0.003754471
0.027901342
0.035305645
-0.002677762
0.01891688
0.020756546
-0.007961872
-0.022870021
-0.008132194
0.008539042
-0.021011993
-0.022643862
0.0032110102
-0.017821496
0.018334324
0.0023590885
-0.0065704524
-0.029599072
0.04849416
-0.012725077
0.047025647
0.006747247
0.029819611
0.036106374
0.017237674
0.029716624
0.03687088
-0.008225067
0.01317771
0.022124
0.013548034
-0.021359382
-0.014181207
-0.013491365
0.020926647
-0.018040512
-0.03688044
-0.034937665
-0.010496269
-0.008800455
0.006713157
-0.025841532
-0.022425404
0.050308056
0.046055682
0.030329673
0.03410945
0.03396017
-0.005407418
0.011920921
0.0014726953
0.006000904
0.014044105
0.0038542054
-0.019118212
-0.018844442
0.0058381106
0.024497692
-0.0034404336
-0.006216353
-0.014589778
-0.01892072
-0.00787852
-0.01740358
-0.044896476
-0.0223149
-0.024594834
-0.00042522958
0.027990878
0.012823989
0.019715447
0.0042328625
0.07551382
0.019810459
0.009717615
-0.03411024
-0.0046007168
-0.0040588174
0.008822343
-4.302794e-05
0.009421168
-0.0032909268
0.032903124
-0.011862978
-0.029203113
0.030237172
-0.016522016
-0.040603794
0.028730175
-0.0014995808
-0.014890021
-0.04779208
-0.085682735
-0.0044827196
-0.028348945
-0.027086746
-0.015829766
-0.00024294529
-0.046562433
-0.027197288
-0.018949628
-0.056212176
0.003929872
-0.007997149
0.017646711
0.010931396
0.008684467
-0.0150393555
-0.025698708
0.008439271
-0.009399186
-0.0059487135
-0.014254227
-0.010077633
-0.022269469
-0.034126237
-0.04556893
-0.0035034392
-0.03807767
-0.036962632
-0.020936742
-0.01939098
-0.03427708
-0.048352204
-0.02154447
-0.041376866
-0.07393046
-0.08227658
-0.05403355
-0.03930489
-0.03649689
-0.021595372
-0.03087306
0.009702635
0.047641236
-0.010049714
0.026827991
0.006980581
0.02086207
0.036734402
-0.019793114
-0.0021979676
-0.0020291694
0.013537891
0.0045803
-0.028840933
-0.008805967
-0.047884755
0.018475775
-0.046792988
-0.050700333
-0.018405577
-0.023978695
-0.036607355
-0.002918078
-0.057792734
-0.023096709
-0.024463233
-0.039144542
-0.05723603
-0.015160587
-0.031208811
0.03591594
-0.007681213
0.023982996
-0.016614208
0.03062522
-0.016497457
-0.012355306
0.026453083
0.021255603
-0.046792835
-0.023430198
-0.021383492
-0.006702927
-0.042017553
-0.011396896
-0.005542698
-0.011248977
-0.016388593
-0.022531591
-0.035152417
-0.06844915
0.00064347207
-0.031439602
0.03469518
-0.0129866
-0.02745871
-0.006573361
-0.049140073
-0.017182305
-0.025344893
0.004509253
0.015867846
0.021673612
-0.011058179
-0.023901362
-0.015257891
-0.021800416
-0.026445555
-0.036510143
0.0099405
-0.00863188
-0.044238456
-0.005658179
-0.034544084
0.011050101
-0.024169039
-0.07618357
-0.0728782
0.022475535
-0.026627503
0.045378998
0.012138172
-0.010415414
0.0128950225
-0.014312405
0.022324571
-0.05051107
-0.005168791
-0.0113781225
0.015318282
0.003561728
0.036486134
0.0075612236
-0.022948105
-0.0386338
-0.004276294
0.017631067
-0.032178503
0.0285282
0.039703723
0.0096217925
0.032551885
0.024540862
0.06230911
0.003641031
0.00061103905
0.0021123241
0.03534669
0.014936685
-0.01687193
0.02815378
0.008610432
0.033557557
0.024710033
-0.027591478
-0.010696503
0.0058122943
-0.033402793
-0.012471437
0.01373549
0.021124398
-0.00018450753
0.031648166
-0.0028020933
0.003844492
0.014427849
0.045313112
0.046006665
0.007505282
0.014207984
0.097416416
0.09466387
0.050416548
-0.05091248
-0.04172227
-0.0045952313
0.0076107886
-0.013435879
0.027110131
0.025578266
0.00230115
0.023465786
0.02776695
-0.02467731
-0.0267058
0.00016115529
-0.0012965443
0.013141706
-0.026609618
0.022972299
0.0009773263
0.012027769
0.040374465
0.036829866
0.023611907
0.029731147
0.0394619
0.057484575
0.11779932
0.093598984
0.019488731
-0.049913242
0.015340901
0.013370813
-0.0007055709
-0.044380747
-0.021160334
-0.017179755
0.048880935
0.06747484
0.065217055
-0.0059290067
0.013416321
0.025956672
0.022635924
-0.0053074015
0.036406346
-0.023110552
-0.01774603
0.0019993293
0.025360523
0.044294134
0.066815875
0.00517717
0.043091048
-0.014509207
0.04739531
0.05573178
-0.046043813
-0.058223043
-0.026224004
-0.005565503
0.00060508255
-0.010159219
-0.013438565
0.039932974
0.050091162
0.07201872
0.029361507
-0.007953708
0.027264453
-0.024406571
0.028652737
-0.0055484255
0.030882206
0.012777447
0.029769095
0.03752363
0.041022073
0.019823227
0.008006168
0.032086402
0.011695166
0.026695205
-0.012447071
-0.003405554
-0.031047104
-0.038187824
0.026507843
0.031571332
0.023641512
0.004516246
0.032093316
0.0020991717
0.023460506
0.039768912
0.054083385
0.027039794
-0.024161274
0.003290359
0.026673593
0.01567258
0.026798021
-0.007253522
-0.0046739206
-0.022657095
0.003481379
0.025120642
0.00096636394
8.0194804e-05
-0.006035886
-0.02840185
0.02468683
0.025371104
-0.030682081
-0.008559947
0.014209073
0.006178912
0.063815005
0.029905412
0.041063145
0.101534866
0.049974997
0.054707617
0.020456977
-0.036547087
-0.024521993
-0.002931778
0.012096164
-0.010219408
0.006453977
-0.01985082
-0.009307598
-0.037287004
0.020638328
-0.010597845
-0.024344863
-0.03846813
-0.01541185
-0.008474266
-0.0032288535
-0.045765214
-0.0036191624
0.0069583477
-0.014508842
0.037333764
0.05314536
0.06427849
0.05868168
0.03645333
0.036937837
0.017977903
-0.03035994
-0.030552503
0.028453529
-0.021790322
0.011536899
0.017574254
-0.00023061481
-0.018392857
0.019325744
-0.038993508
-0.02939502
-0.023943368
0.02070576
-0.022183884
-0.033850435
-0.030978864
-0.011187243
-0.020516248
0.0006947688
-0.056587916
-0.0020074076
0.00028215762
0.05416587
0.030430527
0.021556703
0.02405617
0.00039808935
0.0036261962
-0.054836236
-0.0065813153
0.012879728
-0.018653916
0.028845934
0.020399628
-0.014639634
-0.012750684
-0.019467102
0.014820641
0.0021542122
0.0075711575
-0.026954511
0.019314563
-0.0011882099
-0.030653885
0.02380816
-0.0040854304
-0.01817627
-0.038950313
0.006175336
-0.0062105493
0.04432074
0.049790464
0.018143289
0.02007619
-0.02342425
-0.035528265
-0.019312544
-0.041886296
-0.029504394
-0.016538031
0.036028683
-0.014991719
0.010937121
-0.004511841
-0.037124887
-0.0025399716
-0.024579965
-0.01885608
-0.027158638
-0.04863089
0.0036137546
-0.0071565215
0.008311635
0.029021533
-0.030264594
-0.022469196
-0.019673016
0.012313599
0.005420355
0.023348117
0.0005497153
-0.053650778
-0.015157951
-0.07242097
-0.046736065
-0.022781711
-0.01923377
-0.016285878
0.031777076
-0.006234836
0.025925633
0.03057514
-0.021577487
-0.011168413
-0.0024960574
-0.029574059
-0.018602211
0.008970726
0.0125732
0.01971876
0.0057959966
0.007940563
0.0082998015
-0.019561233
0.024521085
-0.035294756
-0.028945463
0.015847107
-0.03226532
-0.039328147
-0.04479555
0.0036040235
-0.019999456
0.0052065803
0.0116225425
-0.022211632
0.03247397
-0.0034516465
-0.0056703635
0.013258951
0.003945114
-0.0009061019
0.003437001
0.006337347
0.037428834
0.009474913
0.0017414282
0.0007739055
0.020038951
0.019191984
0.0056444737
-0.017570222
0.009644746
0.041062832
-0.021505566
-0.030579967
-0.03640394
-0.060672577
-0.017969638
0.010079181
-0.010422077
-0.02920043
0.00018996237
0.012988038
-0.025237676
0.021829514
0.029767942
0.0059640333
-0.009750226
-0.0072357254
0.010371024
0.010557574
-0.0007808372
0.04480473
0.026397537
0.036350183
0.06482184
-0.008057321
0.025416544
0.014564951
0.023741428
-0.018910803
0.009247552
-0.00084014575
-0.023729352
-0.00308328
-0.01958978
-0.009891889
0.023439331
-0.015172308
0.00030684218
-0.027033996
0.011397823
0.026651079
0.039248716
0.0046594855
0.026798595
0.008526982
-0.006318031
0.026846189
-0.0030069363
-0.014455856
0.030512728
0.0034383396
0.04513141
0.012754814
-0.016981395
-0.014084347
-0.011893654
0.009907052
-0.03749124
-0.04741319
-0.0016959885
0.016650185
-0.00046544967
-0.026713826
-0.009733049
0.031810217
-0.0030196009
0.025900342
-0.026577938
-0.010855667
0.00936954
-0.016672935
-0.013001211
-0.011914367
-0.017200582
-0.037263934
-0.053529523
-0.026370188
-0.05284923
-0.028944029
-0.012573611
-0.025566583
-0.043266196
0.013723829
-0.025824234
-0.03127795
-0.043666054
-0.04092005
-0.049437694
-0.009530577
-0.023939265
0.009973599
-0.01967368
-0.0027277926
0.012058803
0.0318151
0.039591122
0.003747664
0.037378028
-0.01733582
-0.009087143
-0.008633201
0.02502483
0.03628339
0.029063795
0.004056053
-0.0069372333
-0.041745566
-0.032839637
-0.0407447
-0.02103028
-0.04400237
-0.02265847
-0.007085842
-0.007338605
0.0055860626
-0.023103856
-0.03595676
-0.006840834
-0.02283259
0.037873007
-0.020039935
-0.027529933
0.036393534
-0.019354232
-0.024850965
0.0130075645
-0.023146424
0.0019298489
-0.00518303
0.029659407
0.031597063
-0.010935219
0.03465577
0.025613451
0.0031365529
0.035793856
0.014234634
-0.010482705
-0.037053008
0.023056617
-0.0014602396
-0.031888973
-0.015043038
-0.026158504
0.00945265
0.0075513264
-0.0014966362
-0.020582946
-3.0983498e-05
0.00032454365
0.008857055
-0.0004874005
-0.00494837
0.021124436
0.036205333
0.035114486
0.027399603
-0.00046470258
-0.020799184
0.016304733
0.011970638
-0.023948591
-0.026535725
-0.016820945
-0.006995284
-0.008097389
0.038094234
-0.00975425
0.01719069
-0.016960036
0.035016373
