,loss,train_accuracy,test_accuracy,w1_mean,w1_std,w2_mean,w2_std,MSE,term_I,term_II,term_IV,MSE_star,term_I_star,term_II_star,term_IV_star,MSE_diamond,term_I_diamond,term_II_diamond,term_IV_diamond
524,0.03444846719503403,0.8544833333333334,0.8611,-3.837134863715619e-05,0.020496495068073273,-0.0003155069425702095,0.029475320130586624,0.697662,0.040366,0.154472,0.497176,0.3704749999999999,0.000195,0.154472,0.784192,0.5337839999999999,0.000125,0.151405,0.617746
525,0.03444664552807808,0.8545166666666667,0.8611,-3.83723818231374e-05,0.02049648016691208,-0.0003154922160319984,0.029474623501300812,0.6976899999999999,0.040376,0.15449,0.497176,0.37049200000000004,0.000194,0.15449,0.784192,0.5338009999999999,0.000125,0.151422,0.617746
526,0.03444482758641243,0.85455,0.8611,-3.837339681922458e-05,0.020496470853686333,-0.0003154772857669741,0.02947392873466015,0.6977180000000001,0.040386,0.154508,0.497176,0.370509,0.000193,0.154508,0.784192,0.533818,0.000124,0.15144,0.617746
527,0.03444301709532738,0.8545166666666667,0.8611,-3.8374466384993866e-05,0.020496457815170288,-0.0003154624137096107,0.029473237693309784,0.6977449999999998,0.040396,0.154525,0.497176,0.370525,0.000192,0.154525,0.784192,0.5338360000000001,0.000124,0.151458,0.617746
528,0.03444121032953262,0.8545,0.8612,-3.8375492295017466e-05,0.020496446639299393,-0.0003154474834445864,0.029472550377249718,0.6977739999999999,0.040407,0.154543,0.497176,0.37054300000000007,0.000192,0.154543,0.784192,0.5338519999999999,0.000123,0.151475,0.617746
529,0.034439411014318466,0.8544833333333334,0.8612,-3.8376518205041066e-05,0.020496433600783348,-0.0003154325531795621,0.02947186678647995,0.697802,0.040417,0.154561,0.497176,0.37056,0.000191,0.154561,0.784192,0.53387,0.000123,0.151493,0.617746
530,0.03443761542439461,0.8544666666666667,0.8612,-3.8377558666979894e-05,0.020496424287557602,-0.00031541765201836824,0.02947118505835533,0.69783,0.040427,0.154579,0.497176,0.37057699999999993,0.00019,0.154579,0.784192,0.533886,0.000122,0.15151,0.617746
531,0.03443583473563194,0.8544833333333334,0.8613,-3.83785882149823e-05,0.020496411249041557,-0.0003154028672724962,0.02947050891816616,0.6978579999999999,0.040437,0.154597,0.497176,0.370595,0.00019,0.154597,0.784192,0.533904,0.000122,0.151528,0.617746
532,0.03443405032157898,0.8544666666666667,0.8613,-3.837958865915425e-05,0.020496400073170662,-0.00031538790790364146,0.02946983464062214,0.6978849999999999,0.040447,0.154614,0.497176,0.370611,0.000189,0.154614,0.784192,0.5339200000000001,0.000121,0.151545,0.617746
533,0.03443227708339691,0.8544833333333334,0.8614,-3.83805891033262e-05,0.020496387034654617,-0.00031537277391180396,0.029469160363078117,0.697913,0.040457,0.154632,0.497176,0.37062799999999996,0.000188,0.154632,0.784192,0.5339379999999999,0.000121,0.151563,0.617746
