,loss,train_accuracy,test_accuracy,w1_mean,w1_std,w2_mean,w2_std,MSE,term_I,term_II,term_IV,MSE_star,term_I_star,term_II_star,term_IV_star,MSE_diamond,term_I_diamond,term_II_diamond,term_IV_diamond
27,0.04082172363996506,0.8320166666666666,0.8419,2.2393565814127214e-05,0.02062753215432167,-0.0003332420892547816,0.020924082025885582,0.6603969999999999,0.018477,0.139096,0.497176,0.360054,0.007152,0.139096,0.786194,0.523229,0.004617,0.137087,0.618475
28,0.04066823422908783,0.8328333333333333,0.8431,2.2397167413146235e-05,0.020627344027161598,-0.0003331366169732064,0.020909661427140236,0.660739,0.01888,0.139035,0.497176,0.35972499999999996,0.006884,0.139035,0.786194,0.5229739999999999,0.004444,0.137005,0.618475
29,0.040522973984479904,0.83355,0.8443,2.2400619855034165e-05,0.020627161487936974,-0.0003330239560455084,0.02089560218155384,0.661076,0.019265,0.138987,0.497176,0.35942799999999997,0.006635,0.138987,0.786194,0.522746,0.004284,0.136937,0.618475
30,0.040385209023952484,0.8345,0.8451,2.240392677776981e-05,0.020626986399292946,-0.0003329049504827708,0.020881885662674904,0.6614089999999999,0.019634,0.138951,0.497176,0.35916099999999995,0.006404,0.138951,0.786194,0.522541,0.004135,0.136881,0.618475
31,0.040254294872283936,0.8352166666666667,0.8459,2.240710637124721e-05,0.020626813173294067,-0.00033278021146543324,0.02086850069463253,0.6617379999999999,0.019989,0.138925,0.497176,0.3589190000000001,0.006188,0.138925,0.786194,0.5223559999999999,0.003995,0.136836,0.618475
32,0.040129661560058594,0.8356166666666667,0.8463,2.2410182282328606e-05,0.020626643672585487,-0.00033265011734329164,0.02085542492568493,0.6620619999999999,0.02033,0.138908,0.497176,0.35870000000000013,0.005986,0.138908,0.786194,0.522191,0.003865,0.136801,0.618475
33,0.040010832250118256,0.8358,0.8469,2.2413154511014e-05,0.020626479759812355,-0.00033251557033509016,0.020842649042606354,0.66238,0.020657,0.138899,0.497176,0.35850100000000007,0.005796,0.138899,0.786194,0.5220429999999999,0.003743,0.136775,0.618475
34,0.03989732265472412,0.8361333333333333,0.847,2.2416024876292795e-05,0.020626317709684372,-0.00033237674506381154,0.02083016000688076,0.6626939999999999,0.020973,0.138897,0.497176,0.358321,0.005618,0.138897,0.786194,0.5219090000000001,0.003628,0.136756,0.618475
35,0.039788760244846344,0.8366833333333333,0.847,2.2418806111090817e-05,0.020626163110136986,-0.00033223434002138674,0.020817944779992104,0.663003,0.021277,0.138902,0.497176,0.358159,0.005451,0.138902,0.786194,0.5217900000000001,0.00352,0.136745,0.618475
36,0.03968477249145508,0.8371666666666666,0.8477,2.242146001663059e-05,0.0206260085105896,-0.00033208850072696805,0.02080599032342434,0.6633069999999999,0.021571,0.138912,0.497176,0.35801099999999997,0.005293,0.138912,0.786194,0.5216820000000001,0.003418,0.136739,0.618475
37,0.039585039019584656,0.83765,0.8481,2.2424072085414082e-05,0.020625855773687363,-0.0003319396055303514,0.02079428918659687,0.6636059999999999,0.021855,0.138927,0.497176,0.3578770000000001,0.005144,0.138927,0.786194,0.521586,0.003322,0.136739,0.618475
38,0.039489272981882095,0.83835,0.8482,2.2426593204727396e-05,0.020625710487365723,-0.0003317880036775023,0.020782828330993652,0.663899,0.022129,0.138946,0.497176,0.35775500000000016,0.005003,0.138946,0.786194,0.5215,0.003231,0.136744,0.618475
39,0.03939720243215561,0.8388333333333333,0.8488,2.2429019736591727e-05,0.020625567063689232,-0.00033163389889523387,0.020771602168679237,0.664188,0.022394,0.13897,0.497176,0.3576450000000001,0.004869,0.13897,0.786194,0.521424,0.003145,0.136754,0.618475
40,0.039308588951826096,0.839,0.8491,2.2431384422816336e-05,0.02062542550265789,-0.0003314775531180203,0.02076060138642788,0.664472,0.022651,0.138997,0.497176,0.35754600000000003,0.004743,0.138997,0.786194,0.521356,0.003063,0.136768,0.618475
41,0.039223216474056244,0.83915,0.8493,2.243369453935884e-05,0.020625285804271698,-0.0003313192864879966,0.020749816671013832,0.664752,0.0229,0.139028,0.497176,0.3574560000000001,0.004622,0.139028,0.786194,0.521295,0.002985,0.136785,0.618475
42,0.03914088010787964,0.8395,0.8492,2.2435953724198043e-05,0.020625149831175804,-0.000331159244524315,0.02073923870921135,0.6650259999999999,0.023141,0.139061,0.497176,0.35737399999999997,0.004507,0.139061,0.786194,0.5212420000000001,0.002911,0.136806,0.618475
43,0.03906141221523285,0.8399833333333333,0.8495,2.24381365114823e-05,0.020625019446015358,-0.0003309975436422974,0.020728861913084984,0.6652959999999999,0.023375,0.139097,0.497176,0.357301,0.004398,0.139097,0.786194,0.521195,0.00284,0.13683,0.618475
44,0.03898462653160095,0.8401666666666666,0.8501,2.2440284737967886e-05,0.020624885335564613,-0.00033083444577641785,0.020718680694699287,0.665562,0.023603,0.139135,0.497176,0.35723400000000016,0.004293,0.139135,0.786194,0.5211530000000001,0.002772,0.136856,0.618475
45,0.03891037777066231,0.8405,0.8504,2.244234929094091e-05,0.020624760538339615,-0.00033066998003050685,0.020708687603473663,0.665823,0.023824,0.139175,0.497176,0.35717500000000013,0.004194,0.139175,0.786194,0.5211180000000001,0.002708,0.136885,0.618475
46,0.03883853182196617,0.8408833333333333,0.8506,2.244438110210467e-05,0.020624632015824318,-0.0003305046702735126,0.020698875188827515,0.66608,0.024039,0.139217,0.497176,0.35712100000000013,0.004098,0.139217,0.786194,0.521087,0.002646,0.136916,0.618475
47,0.0387689471244812,0.8412666666666667,0.8505,2.24463965423638e-05,0.02062450721859932,-0.00033033822546713054,0.020689241588115692,0.6663329999999998,0.024248,0.139261,0.497176,0.357074,0.004007,0.139261,0.786194,0.5210610000000001,0.002587,0.136949,0.618475
48,0.03870150446891785,0.84165,0.8508,2.2448351955972612e-05,0.020624389871954918,-0.0003301709657534957,0.02067977748811245,0.6665829999999999,0.024452,0.139307,0.497176,0.35703300000000004,0.00392,0.139307,0.786194,0.5210400000000001,0.002531,0.136984,0.618475
49,0.038636092096567154,0.8417166666666667,0.8511,2.2450247342931107e-05,0.020624268800020218,-0.0003300029202364385,0.02067047730088234,0.6668270000000001,0.02465,0.139353,0.497176,0.35699500000000006,0.003836,0.139353,0.786194,0.521022,0.002477,0.13702,0.618475
50,0.03857261687517166,0.842,0.8517,2.2452102712122723e-05,0.020624153316020966,-0.00032983426353894174,0.020661339163780212,0.6670689999999999,0.024844,0.139401,0.497176,0.3569620000000001,0.003755,0.139401,0.786194,0.521008,0.002424,0.137059,0.618475
51,0.038510967046022415,0.8422,0.8519,2.2453910787589848e-05,0.020624037832021713,-0.00032966508297249675,0.02065235748887062,0.667306,0.025032,0.13945,0.497176,0.356934,0.003678,0.13945,0.786194,0.520997,0.002374,0.137098,0.618475
52,0.03845106437802315,0.8424333333333334,0.8519,2.245567156933248e-05,0.02062392421066761,-0.0003294955531600863,0.020643526688218117,0.66754,0.025216,0.1395,0.497176,0.35690900000000003,0.003603,0.1395,0.786194,0.52099,0.002326,0.137139,0.618475
53,0.03839282691478729,0.84275,0.8518,2.245742143713869e-05,0.020623812451958656,-0.00032932552858255804,0.020634841173887253,0.6677709999999999,0.025396,0.139551,0.497176,0.3568890000000001,0.003532,0.139551,0.786194,0.5209860000000001,0.00228,0.137181,0.618475
54,0.03833616524934769,0.8428166666666667,0.8519,2.2459109459305182e-05,0.0206237081438303,-0.00032915538758970797,0.02062630094587803,0.6679979999999999,0.025571,0.139603,0.497176,0.35687199999999997,0.003463,0.139603,0.786194,0.5209830000000001,0.002235,0.137223,0.618475
55,0.038281019777059555,0.8430833333333333,0.8525,2.2460779291577637e-05,0.020623598247766495,-0.00032898495555855334,0.020617898553609848,0.668221,0.025742,0.139655,0.497176,0.3568570000000001,0.003396,0.139655,0.786194,0.520984,0.002192,0.137267,0.618475
56,0.03822731599211693,0.84315,0.8526,2.246242183900904e-05,0.02062349021434784,-0.0003288143780082464,0.02060963213443756,0.668442,0.02591,0.139708,0.497176,0.3568460000000001,0.003332,0.139708,0.786194,0.520987,0.00215,0.137312,0.618475
57,0.038174983114004135,0.8435833333333334,0.8527,2.2464044377557002e-05,0.020623385906219482,-0.0003286437422502786,0.02060149796307087,0.6686589999999999,0.026074,0.139761,0.497176,0.35683699999999996,0.00327,0.139761,0.786194,0.520992,0.00211,0.137357,0.618475
58,0.03812398016452789,0.8436166666666667,0.8527,2.2465645088232122e-05,0.020623287186026573,-0.00032847325201146305,0.020593490451574326,0.668874,0.026234,0.139816,0.497176,0.3568319999999999,0.00321,0.139816,0.786194,0.5210009999999999,0.002072,0.137404,0.618475
59,0.03807423263788223,0.8440166666666666,0.8527,2.2467180315288715e-05,0.020623184740543365,-0.00032830273266881704,0.02058561146259308,0.6690849999999999,0.026391,0.13987,0.497176,0.35682800000000003,0.003152,0.13987,0.786194,0.5210100000000001,0.002034,0.137451,0.618475
60,0.03802570328116417,0.84425,0.8526,2.2468693714472465e-05,0.020623086020350456,-0.0003281322424300015,0.020577851682901382,0.6692939999999998,0.026545,0.139925,0.497176,0.3568270000000001,0.003096,0.139925,0.786194,0.5210210000000001,0.001998,0.137498,0.618475
61,0.03797832876443863,0.8443166666666667,0.8531,2.2470179828815162e-05,0.020622989162802696,-0.0003279619268141687,0.020570211112499237,0.6694989999999998,0.026695,0.13998,0.497176,0.35682800000000003,0.003042,0.13998,0.786194,0.5210339999999999,0.001963,0.137546,0.618475
62,0.03793207183480263,0.8444833333333334,0.8536,2.2471638658316806e-05,0.020622896030545235,-0.0003277919895481318,0.020562687888741493,0.669702,0.026842,0.140036,0.497176,0.356831,0.002989,0.140036,0.786194,0.521049,0.001929,0.137595,0.618475
63,0.037886884063482285,0.8446166666666667,0.8537,2.2473090211860836e-05,0.020622799172997475,-0.0003276223433203995,0.020555276423692703,0.6699029999999999,0.026987,0.140092,0.497176,0.35683600000000004,0.002938,0.140092,0.786194,0.521065,0.001896,0.137644,0.618475
64,0.03784272447228432,0.8446666666666667,0.854,2.2474490833701566e-05,0.02062270976603031,-0.0003274530463386327,0.020547976717352867,0.6701009999999998,0.027129,0.140148,0.497176,0.35684300000000013,0.002889,0.140148,0.786194,0.5210819999999999,0.001864,0.137693,0.618475
65,0.03779955953359604,0.84465,0.8539,2.2475875084637664e-05,0.02062261663377285,-0.0003272839239798486,0.020540785044431686,0.6702969999999999,0.027268,0.140205,0.497176,0.35685200000000006,0.002841,0.140205,0.786194,0.5211009999999999,0.001833,0.137743,0.618475
66,0.03775734081864357,0.8447833333333333,0.8539,2.2477246602647938e-05,0.020622527226805687,-0.0003271152381785214,0.020533699542284012,0.6704889999999999,0.027404,0.140261,0.497176,0.356861,0.002794,0.140261,0.786194,0.5211210000000001,0.001803,0.137793,0.618475
67,0.03771604597568512,0.845,0.854,2.247859629278537e-05,0.020622435957193375,-0.0003269470180384815,0.020526714622974396,0.6706799999999999,0.027538,0.140318,0.497176,0.3568730000000001,0.002749,0.140318,0.786194,0.521143,0.001774,0.137844,0.618475
68,0.037675634026527405,0.8451666666666666,0.8544,2.2479936887975782e-05,0.02062235027551651,-0.00032677914714440703,0.020519832149147987,0.670868,0.027669,0.140375,0.497176,0.35688600000000015,0.002705,0.140375,0.786194,0.5211640000000001,0.001745,0.137894,0.618475
69,0.037636082619428635,0.8453833333333334,0.8542,2.248123928438872e-05,0.020622262731194496,-0.0003266118001192808,0.020513048395514488,0.6710539999999998,0.027798,0.140432,0.497176,0.356901,0.002663,0.140432,0.786194,0.5211880000000001,0.001718,0.137945,0.618475
70,0.03759733960032463,0.8453666666666667,0.8541,2.2482498025055975e-05,0.02062217891216278,-0.00032644503517076373,0.02050636149942875,0.6712389999999999,0.027925,0.14049,0.497176,0.35691700000000004,0.002621,0.14049,0.786194,0.521213,0.001691,0.137997,0.618475
71,0.037559401243925095,0.8455833333333334,0.8542,2.2483765860670246e-05,0.020622096955776215,-0.0003262786485720426,0.02049976959824562,0.671421,0.02805,0.140547,0.497176,0.356934,0.002581,0.140547,0.786194,0.521238,0.001665,0.138048,0.618475
72,0.03752223029732704,0.8458166666666667,0.8542,2.2485002773464657e-05,0.02062201127409935,-0.00032611304777674377,0.020493268966674805,0.6716009999999999,0.028172,0.140605,0.497176,0.35695299999999996,0.002542,0.140605,0.786194,0.5212640000000001,0.001639,0.1381,0.618475
73,0.037485796958208084,0.8459,0.8541,2.2486248781206086e-05,0.020621931180357933,-0.0003259478253312409,0.02048685774207115,0.671778,0.028292,0.140662,0.497176,0.35697199999999996,0.002504,0.140662,0.786194,0.521292,0.001615,0.138152,0.618475
74,0.03745007887482643,0.8460166666666666,0.8541,2.248745659017004e-05,0.020621851086616516,-0.00032578333048149943,0.02048053778707981,0.6719549999999999,0.028411,0.14072,0.497176,0.3569920000000001,0.002466,0.14072,0.786194,0.521321,0.001591,0.138205,0.618475
75,0.03741506487131119,0.8461333333333333,0.8545,2.2488629838335328e-05,0.02062177285552025,-0.0003256195050198585,0.020474301651120186,0.672129,0.028527,0.140778,0.497176,0.35701400000000005,0.00243,0.140778,0.786194,0.521349,0.001567,0.138257,0.618475
76,0.03738071396946907,0.8461333333333333,0.8549,2.248980126751121e-05,0.02062169462442398,-0.0003254562325309962,0.020468151196837425,0.672302,0.028642,0.140836,0.497176,0.35703700000000016,0.002395,0.140836,0.786194,0.5213789999999999,0.001544,0.13831,0.618475
77,0.037347014993429184,0.84635,0.8551,2.249092904094141e-05,0.020621618255972862,-0.00032529362943023443,0.02046208642423153,0.6724729999999999,0.028755,0.140894,0.497176,0.35706000000000004,0.00236,0.140894,0.786194,0.5214089999999999,0.001522,0.138362,0.618475
78,0.037313949316740036,0.8464333333333334,0.8552,2.2492075004265644e-05,0.020621541887521744,-0.00032513189944438636,0.0204560998827219,0.672642,0.028866,0.140952,0.497176,0.357085,0.002327,0.140952,0.786194,0.52144,0.0015,0.138415,0.618475
79,0.03728149086236954,0.8466333333333333,0.8555,2.249319186375942e-05,0.020621469244360924,-0.0003249706933274865,0.02045019343495369,0.6728079999999999,0.028975,0.141009,0.497176,0.357109,0.002294,0.141009,0.786194,0.521472,0.001479,0.138468,0.618475
80,0.03724962845444679,0.8467666666666667,0.8558,2.2494272343465127e-05,0.020621394738554955,-0.00032481030211783946,0.020444367080926895,0.672974,0.029083,0.141067,0.497176,0.3571350000000001,0.002262,0.141067,0.786194,0.5215040000000001,0.001458,0.138521,0.618475
81,0.037218332290649414,0.8468666666666667,0.8563,2.2495385564980097e-05,0.020621320232748985,-0.00032465066760778427,0.02043861709535122,0.6731389999999999,0.029189,0.141126,0.497176,0.357163,0.002231,0.141126,0.786194,0.521537,0.001438,0.138574,0.618475
82,0.0371876023709774,0.84705,0.8562,2.249647513963282e-05,0.020621249452233315,-0.0003244917606934905,0.02043294347822666,0.6733009999999999,0.029293,0.141184,0.497176,0.35719,0.0022,0.141184,0.786194,0.5215709999999999,0.001418,0.138628,0.618475
83,0.03715740516781807,0.8472666666666666,0.8562,2.2497544705402106e-05,0.020621178671717644,-0.0003243335522711277,0.020427342504262924,0.673462,0.029396,0.141242,0.497176,0.35721800000000015,0.00217,0.141242,0.786194,0.521605,0.001399,0.138681,0.618475
84,0.03712774068117142,0.8473666666666667,0.8563,2.249860881420318e-05,0.020621106028556824,-0.00032417610054835677,0.020421814173460007,0.673621,0.029497,0.1413,0.497176,0.357247,0.002141,0.1413,0.786194,0.52164,0.00138,0.138735,0.618475
85,0.037098582834005356,0.84755,0.8565,2.2499662009067833e-05,0.02062103897333145,-0.00032401958014816046,0.02041635662317276,0.6737789999999999,0.029597,0.141358,0.497176,0.35727699999999996,0.002113,0.141358,0.786194,0.521675,0.001362,0.138788,0.618475
86,0.03706992417573929,0.8476,0.8564,2.250074248877354e-05,0.02062097005546093,-0.0003238637582398951,0.020410969853401184,0.6739359999999999,0.029696,0.141416,0.497176,0.35730700000000015,0.002085,0.141416,0.786194,0.5217109999999999,0.001344,0.138842,0.618475
87,0.03704174980521202,0.8475833333333334,0.8563,2.2501750208903104e-05,0.020620904862880707,-0.00032370866392739117,0.02040565200150013,0.674091,0.029793,0.141474,0.497176,0.35733800000000004,0.002058,0.141474,0.786194,0.5217470000000001,0.001326,0.138896,0.618475
88,0.03701404482126236,0.8476,0.8565,2.250275429105386e-05,0.020620837807655334,-0.0003235545300412923,0.0204003993421793,0.674245,0.029889,0.141532,0.497176,0.35736899999999994,0.002031,0.141532,0.786194,0.521783,0.001309,0.138949,0.618475
89,0.03698679059743881,0.8477666666666667,0.8566,2.250372745038476e-05,0.02062077261507511,-0.0003234011528547853,0.02039521560072899,0.674398,0.029984,0.14159,0.497176,0.35740099999999997,0.002005,0.14159,0.786194,0.5218200000000001,0.001292,0.139003,0.618475
90,0.03695997968316078,0.8478166666666667,0.8571,2.2504711523652077e-05,0.020620709285140038,-0.0003232484741602093,0.020390095189213753,0.6745489999999998,0.030077,0.141648,0.497176,0.357433,0.001979,0.141648,0.786194,0.521858,0.001276,0.139057,0.618475
91,0.03693360835313797,0.8479166666666667,0.8574,2.2505711967824027e-05,0.020620642229914665,-0.0003230967267882079,0.02038503997027874,0.6746989999999999,0.030169,0.141706,0.497176,0.3574660000000002,0.001954,0.141706,0.786194,0.5218950000000001,0.001259,0.139111,0.618475
92,0.03690765053033829,0.8478666666666667,0.8572,2.2506665118271485e-05,0.02062057889997959,-0.0003229458234272897,0.020380044355988503,0.6748479999999999,0.03026,0.141764,0.497176,0.35750000000000004,0.00193,0.141764,0.786194,0.521934,0.001244,0.139165,0.618475
93,0.03688210994005203,0.8478833333333333,0.8572,2.2507609173771925e-05,0.020620517432689667,-0.00032279588049277663,0.02037511207163334,0.6749959999999999,0.03035,0.141822,0.497176,0.35753400000000013,0.001906,0.141822,0.786194,0.521972,0.001228,0.139219,0.618475
94,0.03685696795582771,0.8480333333333333,0.8572,2.250852958241012e-05,0.020620455965399742,-0.00032264654873870313,0.0203702412545681,0.6751429999999998,0.030439,0.14188,0.497176,0.357568,0.001882,0.14188,0.786194,0.5220110000000001,0.001213,0.139273,0.618475
95,0.036832209676504135,0.8480666666666666,0.8572,2.2509440896101296e-05,0.020620394498109818,-0.00032249809009954333,0.020365430042147636,0.6752879999999999,0.030526,0.141938,0.497176,0.357603,0.001859,0.141938,0.786194,0.52205,0.001198,0.139327,0.618475
96,0.0368078351020813,0.8481166666666666,0.8577,2.2510346752824262e-05,0.020620334893465042,-0.00032235050457529724,0.0203606765717268,0.675433,0.030613,0.141996,0.497176,0.35763900000000015,0.001837,0.141996,0.786194,0.52209,0.001184,0.139381,0.618475
97,0.03678383305668831,0.84825,0.8579,2.2511247152579017e-05,0.020620277151465416,-0.00032220390858128667,0.02035597898066044,0.675576,0.030698,0.142054,0.497176,0.3576750000000001,0.001815,0.142054,0.786194,0.5221300000000001,0.001169,0.139436,0.618475
98,0.03676018863916397,0.8483666666666667,0.858,2.2512112991535105e-05,0.02062021754682064,-0.000322058069286868,0.020351337268948555,0.6757179999999998,0.030782,0.142112,0.497176,0.357711,0.001793,0.142112,0.786194,0.5221699999999999,0.001155,0.13949,0.618475
99,0.03673689812421799,0.8485166666666667,0.8579,2.2512973373522982e-05,0.020620159804821014,-0.000321913103107363,0.020346755161881447,0.6758599999999999,0.030866,0.14217,0.497176,0.35774800000000007,0.001772,0.14217,0.786194,0.52221,0.001141,0.139544,0.618475
100,0.03671395406126976,0.8485833333333334,0.8579,2.251381374662742e-05,0.020620103925466537,-0.00032176903914660215,0.020342225208878517,0.675999,0.030948,0.142227,0.497176,0.357784,0.001751,0.142227,0.786194,0.5222509999999999,0.001128,0.139598,0.618475
101,0.036691345274448395,0.8487833333333333,0.8582,2.2514657757710665e-05,0.020620044320821762,-0.000321625848300755,0.020337749272584915,0.6761379999999999,0.031029,0.142285,0.497176,0.35782100000000006,0.00173,0.142285,0.786194,0.5222920000000001,0.001115,0.139652,0.618475
102,0.0366690568625927,0.8488333333333333,0.858,2.2515498130815104e-05,0.020619990304112434,-0.0003214834432583302,0.02033332549035549,0.676277,0.03111,0.142343,0.497176,0.35785900000000004,0.00171,0.142343,0.786194,0.522333,0.001102,0.139706,0.618475
103,0.03664710000157356,0.8488333333333333,0.8586,2.2516334865940735e-05,0.020619938150048256,-0.0003213420568499714,0.020328953862190247,0.6764139999999998,0.031189,0.142401,0.497176,0.35789800000000016,0.001691,0.142401,0.786194,0.5223749999999999,0.001089,0.139761,0.618475
