loss,train_accuracy,test_accuracy,w1_mean,w1_std,w2_mean,w2_std,term_I,term_II,term_IV,R
0.08645118027925491,0.4603333333333333,0.464,-4.3215430196141824e-05,0.0206228606402874,-0.00020946022414136678,0.021531017497181892,0.07461271,0.39253810391158406,0.26769556804889627,"[[ 0.02002931 -0.00055892  0.00480537 ... -0.00187704  0.00796823
   0.01149844]
 [ 0.00188343  0.03283189  0.00319294 ... -0.00084778 -0.0181227
  -0.00230509]
 [ 0.00076976 -0.00033486  0.03127671 ...  0.00740307 -0.01645144
   0.00101937]
 ...
 [-0.0001572  -0.00159625  0.00640144 ... -0.01619413 -0.00404412
   0.00990375]
 [-0.00027846 -0.00119501  0.00067383 ... -0.01253948  0.00389091
   0.00368912]
 [-0.00043775  0.0058198   0.00149527 ...  0.00432804  0.0006522
  -0.00779033]]"
0.06817638874053955,0.6200333333333333,0.6244,-4.3397136323619634e-05,0.020621728152036667,-0.00020217597193550318,0.021445853635668755,0.02190585,0.28556992304824186,0.39692825893549144,"[[ 2.02580023e-02  1.71990295e-03  2.33977116e-03 ... -1.66651903e-03
   7.84729526e-03  1.15513069e-02]
 [ 1.69762610e-03  3.74747097e-02  8.14323045e-05 ... -3.86337186e-04
  -1.82014849e-02 -1.75349418e-03]
 [ 6.54010225e-04 -2.05551660e-04  4.16211935e-02 ...  7.31068774e-03
  -1.64334014e-02  1.22297266e-03]
 ...
 [-3.43166780e-04 -3.69742407e-04  3.24688700e-03 ... -1.56462031e-02
  -3.76085967e-03  1.06214165e-02]
 [-2.76306893e-04 -5.28104031e-04  3.14839543e-04 ... -1.27492989e-02
   3.70213570e-03  2.98186786e-03]
 [-4.09790035e-04  2.62292484e-03  1.58447815e-03 ...  4.34169185e-03
   4.57788752e-04 -7.57139921e-03]]"
0.06061207130551338,0.6842166666666667,0.6879,-4.36314512626268e-05,0.020620862022042274,-0.00019791560771409422,0.021380577236413956,0.00809068,0.23761909074086035,0.46822303964942774,"[[ 2.03562747e-02  2.30745880e-03  1.67088465e-03 ... -1.45975519e-03
   7.70785949e-03  1.16745330e-02]
 [ 1.54166688e-03  3.90308625e-02 -3.87144167e-04 ... -1.66857737e-04
  -1.82506038e-02 -1.42703180e-03]
 [ 5.71729661e-04 -3.43811120e-05  4.42368297e-02 ...  7.25112241e-03
  -1.63221575e-02  1.39561784e-03]
 ...
 [-4.71114933e-04 -5.21352840e-04  1.94117946e-03 ... -1.54024242e-02
  -3.59849402e-03  1.11154735e-02]
 [-3.27183051e-04 -5.39417106e-04  2.32823666e-04 ... -1.29440107e-02
   3.49216773e-03  2.45000990e-03]
 [-3.33422804e-04  2.02582019e-03  1.29008131e-03 ...  4.31023721e-03
   4.07720102e-04 -7.39395687e-03]]"
0.05626143142580986,0.7201833333333333,0.7255,-4.3814547098008916e-05,0.020620130002498627,-0.0001946375414263457,0.02132532373070717,0.00387125,0.21045302402821253,0.5125230969810187,"[[ 2.04106854e-02  2.41112418e-03  1.44866763e-03 ... -1.28247796e-03
   7.57019727e-03  1.18055914e-02]
 [ 1.42890623e-03  3.99087193e-02 -2.97936835e-04 ... -3.48726290e-05
  -1.82906625e-02 -1.20404478e-03]
 [ 5.19592842e-04  1.53720695e-04  4.50834142e-02 ...  7.21289064e-03
  -1.62050445e-02  1.53501742e-03]
 ...
 [-5.44354624e-04 -7.88021474e-04  1.27200443e-03 ... -1.53070114e-02
  -3.50932011e-03  1.14562830e-02]
 [-3.80462094e-04 -5.33844764e-04  2.14238946e-04 ... -1.31059667e-02
   3.29329961e-03  2.03581358e-03]
 [-2.71314808e-04  1.83213144e-03  9.68589615e-04 ...  4.26316389e-03
   4.20776054e-04 -7.22835131e-03]]"
0.053372010588645935,0.7425,0.7497,-4.395091309561394e-05,0.02061949297785759,-0.00019177526701241732,0.021276814863085747,0.00296735,0.1933400728694934,0.5431134812564468,"[[ 2.04480751e-02  2.37917374e-03  1.34445583e-03 ... -1.13610238e-03
   7.43928782e-03  1.19287021e-02]
 [ 1.34544094e-03  4.05256573e-02 -1.29811780e-04 ...  5.91233314e-05
  -1.83244980e-02 -1.04058028e-03]
 [ 4.86000389e-04  3.14726833e-04  4.54834204e-02 ...  7.19174174e-03
  -1.60986634e-02  1.64786000e-03]
 ...
 [-5.83866285e-04 -1.01169029e-03  8.43433333e-04 ... -1.52893125e-02
  -3.46292537e-03  1.16917077e-02]
 [-4.25716488e-04 -4.84641232e-04  2.10607310e-04 ... -1.32390762e-02
   3.11691327e-03  1.70338901e-03]
 [-2.24903369e-04  1.70294409e-03  7.04753551e-04 ...  4.22125118e-03
   4.57572715e-04 -7.06800181e-03]]"
0.05129414051771164,0.7579666666666667,0.7675,-4.4053609599359334e-05,0.020618915557861328,-0.00018916606495622545,0.021233292296528816,0.00338442,0.18185568097650137,0.5657801135345787,"[[ 2.04772792e-02  2.31489284e-03  1.27646788e-03 ... -1.01638321e-03
   7.31615990e-03  1.20414722e-02]
 [ 1.28155370e-03  4.09910773e-02  2.17975813e-05 ...  1.35106103e-04
  -1.83515876e-02 -9.17075829e-04]
 [ 4.63279976e-04  4.45249499e-04  4.57441518e-02 ...  7.18496859e-03
  -1.60036613e-02  1.74164194e-03]
 ...
 [-6.03957813e-04 -1.18802667e-03  5.28162271e-04 ... -1.53122191e-02
  -3.44171896e-03  1.18540146e-02]
 [-4.61557735e-04 -4.18866182e-04  2.10810474e-04 ... -1.33488916e-02
   2.96455492e-03  1.42986059e-03]
 [-1.89500853e-04  1.58767973e-03  5.00006853e-04 ...  4.19218877e-03
   5.00718089e-04 -6.91322675e-03]]"
0.049718622118234634,0.7701,0.781,-4.413285932969302e-05,0.020618397742509842,-0.0001867567771114409,0.021193644031882286,0.00434379,0.17378669097196378,0.583385446254015,"[[ 0.02050146  0.0022497   0.00122335 ... -0.00091855  0.00720092
   0.01214501]
 [ 0.00123133  0.04135217  0.00014557 ...  0.00020223 -0.01837118
  -0.00082289]
 [ 0.00044698  0.00055078  0.04594478 ...  0.00719    -0.01591779
   0.00182214]
 ...
 [-0.00061309 -0.00132871  0.00028038 ... -0.01535516 -0.0034355
   0.01196498]
 [-0.00048893 -0.00035248  0.00021151 ... -0.0134401   0.00283415
   0.00120002]
 [-0.00016145  0.00148098  0.00034063 ...  0.00417734  0.0005429
  -0.00676548]]"
0.04847690463066101,0.7795333333333333,0.7913,-4.4195796363055706e-05,0.02061791904270649,-0.00018452315998729318,0.02115710824728012,0.00550583,0.1679042756597759,0.5975186250494219,"[[ 2.05219005e-02  2.19260132e-03  1.17879569e-03 ... -8.38532316e-04
   7.09342289e-03  1.22409979e-02]
 [ 1.19101368e-03  4.16368054e-02  2.45791879e-04 ...  2.64960541e-04
  -1.83829904e-02 -7.51208365e-04]
 [ 4.34573353e-04  6.36655816e-04  4.61103324e-02 ...  7.20443684e-03
  -1.58389055e-02  1.89332881e-03]
 ...
 [-6.16123719e-04 -1.44329441e-03  7.95440330e-05 ... -1.54065388e-02
  -3.43828068e-03  1.20394101e-02]
 [-5.09333833e-04 -2.92040354e-04  2.11214977e-04 ... -1.35164134e-02
   2.72265440e-03  1.00338455e-03]
 [-1.38408953e-04  1.38344686e-03  2.14208686e-04 ...  4.17562522e-03
   5.81257187e-04 -6.62575403e-03]]"
0.047468870878219604,0.78675,0.7989,-4.424733924679458e-05,0.020617470145225525,-0.00018244859529659152,0.021123142912983894,0.00671397,0.16348012591841518,0.6091450820663592,"[[ 2.05392858e-02  2.14533607e-03  1.14048376e-03 ... -7.73098014e-04
   6.99343972e-03  1.23309690e-02]
 [ 1.15807546e-03  4.18639029e-02  3.27971914e-04 ...  3.25513756e-04
  -1.83871939e-02 -6.97250778e-04]
 [ 4.24635606e-04  7.06924415e-04  4.62514316e-02 ...  7.22617789e-03
  -1.57654164e-02  1.95785439e-03]
 ...
 [-6.15866565e-04 -1.53832312e-03 -8.59845792e-05 ... -1.54598126e-02
  -3.44643230e-03  1.20875438e-02]
 [-5.24216052e-04 -2.39576573e-04  2.09223079e-04 ... -1.35807715e-02
   2.62708133e-03  8.32501061e-04]
 [-1.18942326e-04  1.29560223e-03  1.11849789e-04 ...  4.18526693e-03
   6.14938997e-04 -6.49443589e-03]]"
0.04663124680519104,0.7924833333333333,0.8058,-4.429083855939098e-05,0.020617058500647545,-0.00018051775987260044,0.021091345697641373,0.00789512,0.16006207407148662,0.6188928394461031,"[[ 2.05540680e-02  2.10727040e-03  1.10719075e-03 ... -7.19662731e-04
   6.90066032e-03  1.24161297e-02]
 [ 1.13074810e-03  4.20470545e-02  3.96414925e-04 ...  3.84947709e-04
  -1.83842798e-02 -6.57442638e-04]
 [ 4.16335154e-04  7.64611468e-04  4.63739340e-02 ...  7.25349859e-03
  -1.56962334e-02  2.01747367e-03]
 ...
 [-6.13937218e-04 -1.61824473e-03 -2.23964728e-04 ... -1.55113735e-02
  -3.45774391e-03  1.21165517e-02]
 [-5.34822372e-04 -1.95167036e-04  2.05268940e-04 ... -1.36355111e-02
   2.54478975e-03  6.81947567e-04]
 [-1.02138867e-04  1.21726521e-03  2.74840215e-05 ...  4.20439338e-03
   6.43972405e-04 -6.37141776e-03]]"
