b2
0.007844802
-0.009727485
-0.030676086
-0.040624347
0.017060949
-3.706999e-05
-0.017116657
0.029326644
-0.0038044404
0.04363907
0.038609736
0.024754591
-0.03030557
-0.008662756
0.018044705
-0.039071262
-0.0031700353
-0.010066765
-0.0012843006
-0.0016250018
0.04758447
0.06334023
0.01675018
0.046942137
-0.024982523
0.018833028
-0.10082033
-0.02711264
0.017385326
0.004119909
-0.04488211
-0.03314026
-0.052858338
-0.04463209
0.0554116
-0.037747
-0.00047545976
0.02046589
0.0010483535
-0.004776723
0.032942154
-0.024018053
-0.009719319
-0.024230892
0.10782244
0.025528397
0.019185439
-0.059018698
0.013575406
-0.040770955
