b2
0.014806346
-0.035858005
-0.061837338
0.004485444
0.041464087
-0.0006041214
0.046587683
-0.00822078
0.017756354
0.016026722
0.06949527
0.03611183
0.03287211
0.019796113
-0.007356428
-0.02919592
0.035559088
0.015432473
-0.0016557623
0.00019778611
-0.028522583
0.06503114
-0.03105151
0.0064719953
0.062219582
-0.030816788
-0.03051422
-0.010526691
-0.010246331
-0.035125054
0.06510591
0.018568603
-0.019879006
0.02850092
-0.019160971
0.0030054506
0.021469684
-0.03812872
-0.0072417436
-0.013938181
-0.04339125
0.020889362
0.08282185
0.065159455
-0.07028338
0.029309578
0.028013539
0.014607999
-0.0039366884
0.0053796945
