b1
-0.007957486
0.0250944
-0.0031886825
0.0029930407
0.016881978
0.0121608125
-0.0062428503
0.011709344
0.018526142
0.009364993
0.0090743
0.014381557
0.0071128146
-0.016574096
0.01341016
0.007739343
-0.010261032
-0.0033196493
-0.02154422
0.014314911
-0.0067525515
-0.015076093
0.008547369
-0.00058011134
-0.00143887
-0.00869216
-0.0010627448
0.0022695703
0.02857698
-0.00057937205
0.017843593
-0.023460379
-0.025783885
0.030080384
-0.0069120913
0.0045268685
0.016358605
-0.0101089915
0.018227885
-0.022639088
0.02479811
-0.0022388778
0.02149724
-0.02482073
0.008353184
0.018216958
-0.008179445
-0.007554027
0.0120276315
-0.019327657
