b2
-0.0051726056
0.05807603
-0.035451163
0.021821335
-0.016459629
-0.047015697
-0.0042703925
-0.00517057
0.16092768
0.09472047
-0.03142564
0.03826792
-0.007567452
0.035457212
0.010715961
0.056358695
-0.022929154
0.021525724
0.09854679
0.12596816
-0.07809733
-0.02383107
-0.088832445
-0.03198347
-0.030764617
0.14166063
-0.10023588
-0.00858684
0.04543934
0.0018315138
-0.072719514
-0.026782215
-0.051516064
-0.056280553
0.031035887
0.10077985
-0.039010346
0.077370144
0.06393841
-0.06932161
-0.09786336
-0.09202845
0.14574012
0.039217878
0.088402726
0.08376045
0.085915126
0.009188862
0.010699663
-0.03208636
