loss,train_accuracy,test_accuracy,w1_mean,w1_std,w2_mean,w2_std,term_I,term_II,term_IV,R
0.09373711794614792,0.4547833333333333,0.4699,2.3138798496802337e-05,0.020602764561772346,0.00013247906463220716,0.023457564413547516,[0.07411825],0.40206898361808907,0.265322392350047,"[[ 0.01975611 -0.0003024   0.00155054 ... -0.01078777  0.00168855
   0.00650959]
 [ 0.00050315  0.03361135  0.00121982 ...  0.00327934  0.00679517
   0.000897  ]
 [-0.0004014  -0.0025553   0.03080079 ... -0.00144103  0.00970022
  -0.01076933]
 ...
 [-0.00054648 -0.00170521 -0.00771503 ...  0.00351556 -0.00774804
  -0.02730618]
 [-0.00050522 -0.00447775  0.00111481 ...  0.01333121  0.01842809
   0.01988103]
 [ 0.00024189  0.0004897  -0.0010832  ... -0.02300793 -0.00086109
  -0.00624619]]"
0.07317829877138138,0.6101666666666666,0.6308,2.1456711692735553e-05,0.020601294934749603,0.00013129477156326175,0.023356184363365173,[0.01988382],0.2901735680844163,0.38863969519537683,"[[ 1.99596646e-02  1.43048683e-03  1.09876480e-03 ... -1.06857875e-02
   1.91854075e-03  6.35323251e-03]
 [ 7.15186596e-04  3.89592915e-02  9.79142320e-04 ...  3.35962578e-03
   6.41654402e-03  6.29239535e-04]
 [-1.43608180e-04 -4.35539211e-04  3.95445266e-02 ... -1.11303805e-03
   9.96474277e-03 -1.09505936e-02]
 ...
 [-5.55091058e-04 -2.12916941e-03 -2.89680785e-03 ...  3.62714174e-03
  -8.05030981e-03 -2.73676821e-02]
 [-3.97580391e-04 -5.20894681e-04  2.32298233e-04 ...  1.33394804e-02
   1.80123226e-02  2.00238747e-02]
 [ 2.64924480e-05 -2.43898919e-06 -3.49316784e-04 ... -2.23385304e-02
  -6.60847919e-04 -6.53156279e-03]]"
0.06386082619428635,0.6803166666666667,0.7004,2.0489449525484815e-05,0.020600231364369392,0.00013128042337484658,0.023282308131456375,[0.00578406],0.236699553156903,0.46060091784652024,"[[ 2.00937569e-02  1.94696159e-03  9.36576443e-04 ... -1.06504950e-02
   2.01453645e-03  6.22844045e-03]
 [ 7.74974196e-04  4.02265268e-02  6.58077802e-04 ...  3.40348265e-03
   6.16491093e-03  3.95267626e-04]
 [-2.31208290e-05 -7.67268551e-06  4.24748767e-02 ... -9.33164167e-04
   1.01320261e-02 -1.11752163e-02]
 ...
 [-5.80038380e-04 -2.15272057e-03 -1.53840851e-03 ...  3.67185933e-03
  -8.17632557e-03 -2.75063777e-02]
 [-3.89415616e-04 -2.57394632e-05  6.35470414e-05 ...  1.33820338e-02
   1.77366933e-02  2.01189368e-02]
 [-5.65434549e-05  2.08495191e-04 -7.78697078e-05 ... -2.18521475e-02
  -4.29426931e-04 -6.72526605e-03]]"
0.058471065014600754,0.7194166666666667,0.7387,1.98262478079414e-05,0.020599372684955597,0.00013209421013016254,0.023222438991069794,[0.00207679],0.20669777489757168,0.5069198951621195,"[[ 2.01936769e-02  2.16966567e-03  9.10327206e-04 ... -1.06414659e-02
   2.04263069e-03  6.13007606e-03]
 [ 8.03058652e-04  4.07645736e-02  4.74909617e-04 ...  3.43909657e-03
   5.98620341e-03  1.99170642e-04]
 [ 4.86389078e-05  2.05226100e-04  4.37199197e-02 ... -7.97760210e-04
   1.02381967e-02 -1.13787950e-02]
 ...
 [-6.08560632e-04 -2.16682533e-03 -1.14391155e-03 ...  3.69222972e-03
  -8.21570500e-03 -2.76538216e-02]
 [-3.90726931e-04 -1.78129252e-05  5.47522359e-05 ...  1.34294453e-02
   1.75185233e-02  2.01727731e-02]
 [-8.82882837e-05  4.58747113e-04  9.52677065e-07 ... -2.14735666e-02
  -2.14652936e-04 -6.84497122e-03]]"
0.054946839809417725,0.7451,0.7643,1.9340126527822576e-05,0.02059863694012165,0.0001334069820586592,0.023171348497271538,[0.00174792],0.1884003767926986,0.5393058453588594,"[[ 2.02695110e-02  2.27990752e-03  9.32699458e-04 ... -1.06422235e-02
   2.03409581e-03  6.05224587e-03]
 [ 8.20506708e-04  4.11189672e-02  3.90986900e-04 ...  3.47341803e-03
   5.85701454e-03  3.39910020e-05]
 [ 9.45708130e-05  3.64832357e-04  4.44115320e-02 ... -6.80284455e-04
   1.03048767e-02 -1.15520061e-02]
 ...
 [-6.33393604e-04 -2.17934571e-03 -1.01860163e-03 ...  3.70338384e-03
  -8.21308952e-03 -2.77911761e-02]
 [-3.91145988e-04 -5.99975130e-05  6.40026405e-05 ...  1.34708704e-02
   1.73346833e-02  2.01945961e-02]
 [-9.78177835e-05  6.40728104e-04 -1.80185721e-06 ... -2.11646874e-02
  -2.51582630e-05 -6.90860597e-03]]"
0.05245493724942207,0.7626666666666667,0.7814,1.897301262943074e-05,0.020597994327545166,0.00013498033513315022,0.023126326501369476,[0.00261056],0.17656376037499827,0.5632900859880641,"[[ 2.03273850e-02  2.33155043e-03  9.66352290e-04 ... -1.06457437e-02
   2.00478042e-03  5.99019610e-03]
 [ 8.32516635e-04  4.13949300e-02  3.64096488e-04 ...  3.50851271e-03
   5.76320416e-03 -1.07140542e-04]
 [ 1.24530345e-04  4.87672109e-04  4.48799857e-02 ... -5.74077257e-04
   1.03446151e-02 -1.16972841e-02]
 ...
 [-6.53020064e-04 -2.18656005e-03 -9.70676193e-04 ...  3.71128719e-03
  -8.19076264e-03 -2.79143566e-02]
 [-3.90383363e-04 -9.44572433e-05  6.50903344e-05 ...  1.35031795e-02
   1.71763977e-02  2.01927103e-02]
 [-9.71197643e-05  7.55839511e-04 -3.99490565e-05 ... -2.09048430e-02
   1.40809247e-04 -6.93120174e-03]]"
0.05059216916561127,0.7762833333333333,0.7937,1.8690850993152708e-05,0.020597415044903755,0.0001366591895930469,0.02308577299118042,[0.00387753],0.168542888829423,0.5818031654010032,"[[ 2.03719126e-02  2.34918142e-03  9.97278433e-04 ... -1.06490054e-02
   1.96340310e-03  5.94026026e-03]
 [ 8.41145896e-04  4.16220127e-02  3.68775246e-04 ...  3.54501877e-03
   5.69513602e-03 -2.29645895e-04]
 [ 1.44193909e-04  5.80585042e-04  4.52335732e-02 ... -4.77339131e-04
   1.03652057e-02 -1.18190583e-02]
 ...
 [-6.67912788e-04 -2.18945462e-03 -9.47265221e-04 ...  3.71857849e-03
  -8.15998025e-03 -2.80237307e-02]
 [-3.89004460e-04 -1.18000452e-04  5.82303853e-05 ...  1.35261972e-02
   1.70389251e-02  2.01736321e-02]
 [-9.16174486e-05  8.21389026e-04 -9.27689780e-05 ... -2.06817701e-02
   2.87038606e-04 -6.92441445e-03]]"
0.049140509217977524,0.7864166666666667,0.8017,1.8471198927727528e-05,0.020596886053681374,0.00013834726996719837,0.02304866909980774,[0.00524177],0.16289478189731346,0.5965481830938982,"[[ 2.04065691e-02  2.34687365e-03  1.02116017e-03 ... -1.06507673e-02
   1.91513226e-03  5.89963927e-03]
 [ 8.47511420e-04  4.18133866e-02  3.90683369e-04 ...  3.58304629e-03
   5.64598854e-03 -3.37615609e-04]
 [ 1.57149084e-04  6.50502867e-04  4.55152473e-02 ... -3.89299890e-04
   1.03718541e-02 -1.19215092e-02]
 ...
 [-6.79008441e-04 -2.18995533e-03 -9.33616523e-04 ...  3.72649221e-03
  -8.12645865e-03 -2.81209227e-02]
 [-3.87426059e-04 -1.33603423e-04  4.72921213e-05 ...  1.35407708e-02
   1.69189528e-02  2.01421625e-02]
 [-8.39406024e-05  8.52978510e-04 -1.50015329e-04 ... -2.04875395e-02
   4.17080714e-04 -6.89693506e-03]]"
0.04797232523560524,0.7935666666666666,0.8085,1.829847133194562e-05,0.020596394315361977,0.00013998842041473836,0.02301432192325592,[0.00657945],0.15878514032465874,0.6085851266960975,"[[ 2.04339261e-02  2.33327245e-03  1.03750663e-03 ... -1.06505700e-02
   1.86318643e-03  5.86620494e-03]
 [ 8.52294611e-04  4.19769885e-02  4.21618410e-04 ...  3.62245004e-03
   5.61081921e-03 -4.34129038e-04]
 [ 1.65707295e-04  7.03443234e-04  4.57463956e-02 ... -3.09301237e-04
   1.03682111e-02 -1.20081283e-02]
 ...
 [-6.87184379e-04 -2.18953685e-03 -9.25322177e-04 ...  3.73563015e-03
  -8.09307085e-03 -2.82077332e-02]
 [-3.85882202e-04 -1.43811188e-04  3.52027250e-05 ...  1.35480526e-02
   1.68138681e-02  2.01018207e-02]
 [-7.54280953e-05  8.62169932e-04 -2.06292670e-04 ... -2.03166018e-02
   5.33803981e-04 -6.85514251e-03]]"
0.04700819030404091,0.7994666666666667,0.8133,1.816142139432486e-05,0.020595939829945564,0.0001415508595528081,0.022982239723205566,[0.00784207],0.15570878725642748,0.6186093593384213,"[[ 2.04558586e-02  2.31375992e-03  1.04715862e-03 ... -1.06482945e-02
   1.80962532e-03  5.83837620e-03]
 [ 8.55946772e-04  4.21182612e-02  4.56782675e-04 ...  3.66298418e-03
   5.58603155e-03 -5.21487768e-04]
 [ 1.71384895e-04  7.44045272e-04  4.59398403e-02 ... -2.36686353e-04
   1.03569289e-02 -1.20817548e-02]
 ...
 [-6.93159710e-04 -2.18907941e-03 -9.20796089e-04 ...  3.74623999e-03
  -8.06123996e-03 -2.82857973e-02]
 [-3.84523952e-04 -1.50284509e-04  2.36020022e-05 ...  1.35492026e-02
   1.67215051e-02  2.00551349e-02]
 [-6.67804323e-05  8.57096764e-04 -2.58745183e-04 ... -2.01648673e-02
   6.39457500e-04 -6.80366376e-03]]"
