b1
0.046135653
-0.019458206
0.0012495789
0.00711409
0.016934695
-0.0158736
-0.00082244683
-0.019220198
-0.0060134693
0.02624067
0.022564407
0.020260112
-0.021323528
0.006005478
-0.0018110649
-0.024083514
0.0057969005
-0.028570652
-0.0127288345
0.0030195406
-0.013403532
-0.010109847
0.016471993
-0.016795613
0.029026167
-0.03359837
-0.026005011
0.009376052
0.0050046286
-0.008790146
0.006144802
0.022215853
-0.010192545
0.0091929445
-0.00075647014
0.020957388
0.007990729
-0.01755885
-0.018152008
0.017599298
0.01467397
0.011060674
0.0014119569
0.015363489
0.00081475737
0.011750581
-0.0073920074
0.019048322
-0.009243876
-0.0006247601
