b2
-0.15784167
0.033576597
0.0388419
0.101240456
-0.10294554
-0.007024563
0.07235588
0.025974214
0.019890482
-0.09771344
0.09088602
0.04449609
0.046184566
-0.045931887
0.09669857
-0.057308156
0.16476059
0.06680825
-0.13599004
-0.0983371
0.0077010742
-0.17851578
0.16215976
0.06383102
0.010837375
0.123438574
-0.086737804
0.11996178
-0.057390854
-0.008336138
-0.0555381
-0.040864747
0.072524
0.199801
0.0793288
0.07324142
0.04269785
-0.11169065
-0.04859377
0.22643194
0.13031882
0.06479334
0.15945965
-0.027032666
-0.10943173
-0.07164497
0.1581109
-0.026996672
0.0059634824
-0.029508324
