b2
-0.25142917
-0.0076808645
-0.15599824
-0.30651477
-0.09026916
-0.032740463
-0.10664114
-0.053514224
-0.03623234
-0.27315906
0.48278525
-0.19975965
-0.07644044
-0.056290515
0.07724358
-0.2565186
0.24292296
-0.2641572
0.09151277
-0.067766905
-0.15816237
0.059629977
-0.15728338
0.10918358
-0.058530252
-0.33790454
0.093827784
-0.2161619
-0.13285221
0.02585329
-0.31230715
-0.040707264
-0.10705938
0.10449307
-0.000479476
0.04012308
-0.05918606
0.00010468281
0.1003049
0.03612437
0.27189216
0.047912516
0.21986385
0.18473801
0.22483115
0.23929666
0.053512197
-0.15987556
0.1280987
-0.15813698
