loss,train_accuracy,test_accuracy,w1_mean,w1_std,w2_mean,w2_std,term_I,term_II,term_IV,R
0.10512225329875946,0.34371666666666667,0.3453,-8.61670559970662e-06,0.020579639822244644,0.0017733954591676593,0.040203534066677094,[0.1329541],0.4370221445978751,0.2000708803232128,"[[ 1.92917415e-02 -6.18500011e-03  9.27347709e-04 ...  2.43077812e-02
  -4.26123517e-03  1.08328509e-05]
 [ 5.41779969e-04  2.60856412e-02  3.80095800e-04 ...  1.85783792e-02
  -1.14396293e-02 -4.82043029e-03]
 [-4.82285508e-04 -6.61195262e-03  2.38366371e-02 ... -2.91392343e-03
   1.78832483e-02  1.36629584e-03]
 ...
 [-5.37262244e-04 -2.97707923e-04 -8.49272176e-03 ...  5.46652481e-03
  -5.94874299e-03  1.06610145e-02]
 [-4.46693139e-04 -1.19708638e-03 -1.77749159e-03 ... -4.85086363e-03
  -3.76305897e-03  8.01040585e-03]
 [-1.16525344e-04 -1.03920528e-04  5.43823960e-03 ...  6.63989983e-05
  -4.05818629e-03 -8.50484916e-03]]"
0.08205121010541916,0.5138,0.5209,-9.8591062851483e-06,0.020574577152729034,0.0017640676815062761,0.03999980166554451,[0.05667959],0.3205408599449367,0.3058462803034671,"[[ 1.96188479e-02 -9.61582997e-04  9.19026897e-05 ...  2.42061979e-02
  -4.63230033e-03 -1.47802739e-05]
 [ 8.32197126e-04  3.35833397e-02  3.19291855e-04 ...  1.83728855e-02
  -1.18092276e-02 -4.85298448e-03]
 [-1.01845563e-04 -2.31837803e-03  3.67011446e-02 ... -2.73880979e-03
   1.76041963e-02  1.63057186e-03]
 ...
 [-5.81352591e-04 -7.70722423e-04 -4.11211082e-03 ...  5.45610020e-03
  -5.72098491e-03  1.06573561e-02]
 [-3.37578344e-04 -1.41581669e-03  6.60817167e-04 ... -5.01267624e-03
  -3.97873210e-03  7.95965229e-03]
 [-1.46462214e-04 -2.36954492e-05  3.55062841e-03 ...  8.48457368e-05
  -3.91308560e-03 -8.06987350e-03]]"
0.07124985754489899,0.60665,0.6129,-1.0996475793945137e-05,0.020570913329720497,0.0017590464558452368,0.039851777255535126,[0.02776111],0.2652783909480806,0.37787800297649404,"[[ 1.97899642e-02  7.87463910e-04  1.26501849e-04 ...  2.41659480e-02
  -4.82862715e-03 -7.52501511e-05]
 [ 9.21062931e-04  3.64124527e-02  4.44439620e-05 ...  1.82558586e-02
  -1.20367509e-02 -4.91633364e-03]
 [ 3.87823788e-05 -8.84319408e-04  4.15012099e-02 ... -2.57917687e-03
   1.74005382e-02  1.76038022e-03]
 ...
 [-6.17778387e-04 -9.85829264e-04 -2.19060213e-03 ...  5.48725394e-03
  -5.59448802e-03  1.06607472e-02]
 [-3.41613597e-04 -1.36707658e-03  1.18171752e-03 ... -5.11916629e-03
  -4.15330536e-03  7.92885818e-03]
 [-1.60594184e-04  3.37492759e-04  2.48151518e-03 ...  4.81491880e-05
  -3.80739898e-03 -7.68479442e-03]]"
0.06488711386919022,0.6635666666666666,0.6731,-1.1993287444056477e-05,0.02056792564690113,0.0017558395629748702,0.039730630815029144,[0.0144829],0.23321786637220995,0.4284707876854678,"[[ 1.99124443e-02  1.46554410e-03  3.37283189e-04 ...  2.41503099e-02
  -4.94432757e-03 -1.40803080e-04]
 [ 9.55673826e-04  3.77529725e-02 -8.20801356e-05 ...  1.81779639e-02
  -1.21969646e-02 -4.97137940e-03]
 [ 9.46349496e-05 -2.66898976e-04  4.35241584e-02 ... -2.44763653e-03
   1.72432519e-02  1.83776999e-03]
 ...
 [-6.49075680e-04 -1.08627718e-03 -1.33912856e-03 ...  5.53705280e-03
  -5.52767957e-03  1.06631100e-02]
 [-3.65365232e-04 -1.30921892e-03  1.20481037e-03 ... -5.18956811e-03
  -4.28277185e-03  7.91226706e-03]
 [-1.70492541e-04  6.11883585e-04  1.88843372e-03 ... -1.75159552e-05
  -3.72010499e-03 -7.34302858e-03]]"
0.060646384954452515,0.6993333333333334,0.7111,-1.2846841855207458e-05,0.020565345883369446,0.001753409975208342,0.03962582349777222,[0.00795837],0.21244550182674984,0.46612119848075606,"[[ 2.00076907e-02  1.78148345e-03  5.32326414e-04 ...  2.41450628e-02
  -5.01753490e-03 -2.03678136e-04]
 [ 9.70302046e-04  3.85595626e-02 -7.52636441e-05 ...  1.81203153e-02
  -1.23184117e-02 -5.01248942e-03]
 [ 1.19312860e-04  7.45272874e-05  4.45155497e-02 ... -2.34064140e-03
   1.71195123e-02  1.89233806e-03]
 ...
 [-6.74494981e-04 -1.15083198e-03 -9.64573935e-04 ...  5.59320239e-03
  -5.49599568e-03  1.06624285e-02]
 [-3.91452639e-04 -1.25810561e-03  1.10868572e-03 ... -5.23553837e-03
  -4.37487935e-03  7.90620677e-03]
 [-1.75343058e-04  7.90249684e-04  1.54286231e-03 ... -9.81547669e-05
  -3.64403997e-03 -7.03709200e-03]]"
0.0575980469584465,0.7241,0.7328,-1.3568845133704599e-05,0.020563049241900444,0.0017512748017907143,0.039532218128442764,[0.00477249],0.19803023801747668,0.49535903988724533,"[[ 2.00841871e-02  1.95870806e-03  6.75001325e-04 ...  2.41441332e-02
  -5.06559064e-03 -2.62008087e-04]
 [ 9.76062471e-04  3.91393341e-02  5.73372806e-06 ...  1.80744692e-02
  -1.24139026e-02 -5.04125069e-03]
 [ 1.31582534e-04  2.99167396e-04  4.50837589e-02 ... -2.25201848e-03
   1.70205805e-02  1.93550885e-03]
 ...
 [-6.94388441e-04 -1.20691959e-03 -8.04530619e-04 ...  5.64935619e-03
  -5.48548391e-03  1.06584241e-02]
 [-4.14095525e-04 -1.20544476e-03  9.95026452e-04 ... -5.26419594e-03
  -4.43860805e-03  7.90769259e-03]
 [-1.75255363e-04  9.03323569e-04  1.32076842e-03 ... -1.85892481e-04
  -3.57588494e-03 -6.76070997e-03]]"
0.055292341858148575,0.7413833333333333,0.7495,-1.4175075193634257e-05,0.020560961216688156,0.0017491993494331837,0.039446890354156494,[0.00336187],0.18754526359031468,0.5187432906833893,"[[ 0.02014652  0.00207319  0.00077056 ...  0.02414483 -0.00509732
  -0.00031567]
 [ 0.00097712  0.0396004   0.0001185  ...  0.01803619 -0.01249027
  -0.00506019]
 [ 0.0001385   0.00046154  0.04545607 ... -0.00217646  0.01694005
   0.00197212]
 ...
 [-0.00070946 -0.00126118 -0.00074058 ...  0.00570238 -0.00548804
   0.01065138]
 [-0.00043196 -0.0011478   0.00089001 ... -0.00528025 -0.00448141
   0.00791445]
 [-0.00017115  0.00097439  0.00115998 ... -0.00027617 -0.00351372
  -0.00650888]]"
0.05348309502005577,0.75415,0.7652,-1.4681490938528441e-05,0.020559029653668404,0.0017470739549025893,0.03936799615621567,[0.00293492],0.17965245810177682,0.537855487739258,"[[ 0.02019778  0.00215363  0.00083173 ...  0.02414597 -0.00511768
  -0.00036502]
 [ 0.00097537  0.03998589  0.00023939 ...  0.01800313 -0.01255173
  -0.00507144]
 [ 0.00014289  0.00058436  0.04572522 ... -0.00211015  0.01687324
   0.00200447]
 ...
 [-0.00072049 -0.00131395 -0.00071873 ...  0.00575086 -0.00549887
   0.01064176]
 [-0.00044533 -0.0010859   0.00079879 ... -0.00528695 -0.00450895
   0.0079248 ]
 [-0.00016415  0.00101772  0.00103051 ... -0.0003663  -0.00345626
  -0.00627768]]"
0.052023034542798996,0.7654666666666666,0.7753,-1.5103085388545878e-05,0.020557232201099396,0.0017448511207476258,0.03929430618882179,[0.00306381],0.1735520714405808,0.5537450534173343,"[[ 0.02024026  0.00221258  0.00086963 ...  0.02414708 -0.00512968
  -0.00041053]
 [ 0.00097181  0.04031609  0.00035671 ...  0.01797388 -0.01260119
  -0.00507665]
 [ 0.00014597  0.0006793   0.04593322 ... -0.00205047  0.01681677
   0.00203375]
 ...
 [-0.00072825 -0.00136436 -0.00071436 ...  0.00579429 -0.00551497
   0.01063005]
 [-0.00045499 -0.00102186  0.00072076 ... -0.00528664 -0.00452536
   0.00793758]
 [-0.00015526  0.00104199  0.00091823 ... -0.0004547  -0.00340261
  -0.006064  ]]"
0.05081813409924507,0.7734166666666666,0.7835,-1.545289342175238e-05,0.020555542781949043,0.0017425166442990303,0.03922494128346443,[0.00350657],0.16873616125829483,0.5671440023082273,"[[ 0.02027577  0.00225651  0.00089228 ...  0.02414798 -0.00513527
  -0.00045269]
 [ 0.0009671   0.04060245  0.00046538 ...  0.01794754 -0.01264079
  -0.00507704]
 [ 0.00014829  0.00075347  0.04610126 ... -0.00199575  0.01676819
   0.00206065]
 ...
 [-0.00073341 -0.00141171 -0.00071643 ...  0.00583266 -0.00553448
   0.01061672]
 [-0.00046173 -0.00095783  0.00065392 ... -0.00528098 -0.00453362
   0.00795193]
 [-0.00014531  0.00105272  0.00081659 ... -0.00054045 -0.00335209
  -0.00586536]]"
